volcano_number,volcano_name,eruption_number,eruption_start_year,event_number,event_type,eruption_category,vei,region,primary_volcano_type,tectonic_settings,elevation,major_rock_1,major_rock_2,major_rock_3,major_rock_4,major_rock_5,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
264050,Sangeang Api,20911,2014,151126,Explosion,Confirmed Eruption,3.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),1912.0,Trachybasalt / Tephrite Basanite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,204.0,1155.0,39301.0,809132.0
264050,Sangeang Api,20911,2014,151127,Ash,Confirmed Eruption,3.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),1912.0,Trachybasalt / Tephrite Basanite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,204.0,1155.0,39301.0,809132.0
264050,Sangeang Api,20911,2014,151128,Evacuations,Confirmed Eruption,3.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),1912.0,Trachybasalt / Tephrite Basanite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,204.0,1155.0,39301.0,809132.0
264050,Sangeang Api,20911,2014,151129,Evacuations,Confirmed Eruption,3.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),1912.0,Trachybasalt / Tephrite Basanite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,204.0,1155.0,39301.0,809132.0
264250,Iliwerung,20912,2013,151130,Glow,Confirmed Eruption,0.0,Indonesia,Complex,Subduction zone / Crustal thickness unknown,1018.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,968.0,4318.0,79569.0,665081.0
264250,Iliwerung,20912,2013,151131,VEI (Explosivity Index),Confirmed Eruption,0.0,Indonesia,Complex,Subduction zone / Crustal thickness unknown,1018.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,968.0,4318.0,79569.0,665081.0
264050,Sangeang Api,20911,2014,151132,VEI (Explosivity Index),Confirmed Eruption,3.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),1912.0,Trachybasalt / Tephrite Basanite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,204.0,1155.0,39301.0,809132.0
267020,Karangetang,20913,2014,151133,Ash,Confirmed Eruption,1.0,,,,,,,,,,,,,
267020,Karangetang,20913,2014,151134,VEI (Explosivity Index),Confirmed Eruption,1.0,,,,,,,,,,,,,
267020,Karangetang,20914,2014,151135,Thermal anomaly,Confirmed Eruption,2.0,,,,,,,,,,,,,
268040,Gamkonora,20915,2013,151136,Phreatic activity,Uncertain Eruption,1.0,Indonesia,Stratovolcano,Subduction zone / Oceanic crust (< 15 km),1635.0,Andesite / Basaltic Andesite, , , , ,3354.0,12744.0,61376.0,627128.0
268040,Gamkonora,20915,2013,151137,VEI (Explosivity Index),Uncertain Eruption,1.0,Indonesia,Stratovolcano,Subduction zone / Oceanic crust (< 15 km),1635.0,Andesite / Basaltic Andesite, , , , ,3354.0,12744.0,61376.0,627128.0
284096,Nishinoshima,20916,2013,151138,Island formation,Confirmed Eruption,2.0,,,,,,,,,,,,,
284096,Nishinoshima,20916,2013,151139,VEI (Explosivity Index),Confirmed Eruption,2.0,,,,,,,,,,,,,
284096,Nishinoshima,20916,2013,151140,Ash,Confirmed Eruption,2.0,,,,,,,,,,,,,
284096,Nishinoshima,20916,2013,151141,Tephra,Confirmed Eruption,2.0,,,,,,,,,,,,,
284096,Nishinoshima,20916,2013,151142,Cinder cone formation,Confirmed Eruption,2.0,,,,,,,,,,,,,
284096,Nishinoshima,20916,2013,151143,Lava flow(s),Confirmed Eruption,2.0,,,,,,,,,,,,,
260010,Barren Island,20918,2013,151145,Thermal anomaly,Confirmed Eruption,2.0,,,,,,,,,,,,,
260010,Barren Island,20918,2013,151146,Ash,Confirmed Eruption,2.0,,,,,,,,,,,,,
260010,Barren Island,20918,2013,151147,VEI (Explosivity Index),Confirmed Eruption,2.0,,,,,,,,,,,,,
233020,"Fournaise, Piton de la",20919,2014,151148,Lava fountains,Confirmed Eruption,0.0,Middle East and Indian Ocean,Shield,Intraplate / Oceanic crust (< 15 km),2632.0,Basalt / Picro-Basalt,Trachybasalt / Tephrite Basanite, , , ,55859.0,55859.0,246792.0,717820.0
233020,"Fournaise, Piton de la",20919,2014,151149,Lava flow(s),Confirmed Eruption,0.0,Middle East and Indian Ocean,Shield,Intraplate / Oceanic crust (< 15 km),2632.0,Basalt / Picro-Basalt,Trachybasalt / Tephrite Basanite, , , ,55859.0,55859.0,246792.0,717820.0
233020,"Fournaise, Piton de la",20919,2014,151150,VEI (Explosivity Index),Confirmed Eruption,0.0,Middle East and Indian Ocean,Shield,Intraplate / Oceanic crust (< 15 km),2632.0,Basalt / Picro-Basalt,Trachybasalt / Tephrite Basanite, , , ,55859.0,55859.0,246792.0,717820.0
255060,Kavachi,20920,2014,151151,VEI (Explosivity Index),Confirmed Eruption,1.0,,,,,,,,,,,,,
242005,Havre Seamount,20748,2012,151152,VEI (Explosivity Index),Confirmed Eruption,1.0,,,,,,,,,,,,,
331021,Axial Seamount,20921,2011,151153,Fissure formation,Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20921,2011,151154,Deformation (inflation),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20921,2011,151155,Deformation (deflation),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20921,2011,151156,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20921,2011,151157,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20922,1976,151158,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20922,1976,151159,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20923,1650,151160,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20923,1650,151161,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20921,2011,151162,Earthquakes (undefined),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20924,1400,151163,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20924,1400,151164,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20925,1300,151165,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20925,1300,151166,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20926,1260,151167,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20926,1260,151168,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20927,1230,151169,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20927,1230,151170,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20928,1000,151171,Lava flow(s),Confirmed Eruption,,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20928,1000,151172,VEI (Explosivity Index),Confirmed Eruption,,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20929,800,151173,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20929,800,151174,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20930,410,151175,Lava flow(s),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
331021,Axial Seamount,20930,410,151176,VEI (Explosivity Index),Confirmed Eruption,0.0,Hawaii and Pacific Ocean,Submarine,Rift zone / Oceanic crust (< 15 km),-1410.0,Basalt / Picro-Basalt, , , , ,0.0,0.0,0.0,0.0
261140,Marapi,20931,2014,151177,Explosion,Confirmed Eruption,1.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),2885.0,Andesite / Basaltic Andesite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,706.0,57453.0,818039.0,4059773.0
261140,Marapi,20931,2014,151178,Ash,Confirmed Eruption,1.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),2885.0,Andesite / Basaltic Andesite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,706.0,57453.0,818039.0,4059773.0
261140,Marapi,20931,2014,151179,VEI (Explosivity Index),Confirmed Eruption,1.0,Indonesia,Complex,Subduction zone / Continental crust (>25 km),2885.0,Andesite / Basaltic Andesite,Trachyandesite / Basaltic Trachyandesite,Basalt / Picro-Basalt, , ,706.0,57453.0,818039.0,4059773.0
262000,Krakatau,20932,2014,151180,Eruption cloud,Confirmed Eruption,1.0,Indonesia,Caldera,Subduction zone / Continental crust (>25 km),155.0,Andesite / Basaltic Andesite,Dacite,Basalt / Picro-Basalt, , ,7177.0,7177.0,8027.0,6326159.0
262000,Krakatau,20932,2014,151181,VEI (Explosivity Index),Confirmed Eruption,1.0,Indonesia,Caldera,Subduction zone / Continental crust (>25 km),155.0,Andesite / Basaltic Andesite,Dacite,Basalt / Picro-Basalt, , ,7177.0,7177.0,8027.0,6326159.0
263180,Slamet,20933,2014,151182,Explosion,Confirmed Eruption,2.0,Indonesia,Stratovolcano,Subduction zone / Continental crust (>25 km),3428.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,856.0,13401.0,2904026.0,20217467.0
263180,Slamet,20933,2014,151183,Ash,Confirmed Eruption,2.0,Indonesia,Stratovolcano,Subduction zone / Continental crust (>25 km),3428.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,856.0,13401.0,2904026.0,20217467.0
263180,Slamet,20933,2014,151184,Glow,Confirmed Eruption,2.0,Indonesia,Stratovolcano,Subduction zone / Continental crust (>25 km),3428.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,856.0,13401.0,2904026.0,20217467.0
263180,Slamet,20933,2014,151185,Loud audible noises,Confirmed Eruption,2.0,Indonesia,Stratovolcano,Subduction zone / Continental crust (>25 km),3428.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,856.0,13401.0,2904026.0,20217467.0
263180,Slamet,20933,2014,151186,VEI (Explosivity Index),Confirmed Eruption,2.0,Indonesia,Stratovolcano,Subduction zone / Continental crust (>25 km),3428.0,Basalt / Picro-Basalt,Andesite / Basaltic Andesite, , , ,856.0,13401.0,2904026.0,20217467.0
263280,Kelut,20934,2014,151187,Explosion,Confirmed Eruption,4.0,Indonesia,Stratovolcano,Subduction zone / Continental crust (>25 km),1731.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt, , , ,279.0,50901.0,2087876.0,24999627.0
263280,Kelut,20934,2014,151188,Ash,Confirmed Eruption,4.0,Indonesia,Stratovolcano,Subduction zone / Continental crust (>25 km),1731.0,Andesite / Basaltic Andesite,Basalt / Picro-Basalt, , , ,279.0,50901.0,2087876.0,24999627.0
